id,created_at,screen name,text
1320893282633830400,2020-10-27 01:01:14,NewsJox,"Dussehra 2020 Wishes: PM Narendra Modi, Rajnath Singh, Rahul Gandhi and Other Political Leaders Greet Nation on Vij… https://t.co/TccBYgA5gb"
1320893088831737856,2020-10-27 01:00:28,SantoshGoel6,"आदरणीय प्रधानमंत्री श्री Narendra Modi जी द्वारा दिए निर्देश - ""दो गज की दुरी है ज़रूरी "" के तहत आज भाजपा मेहरौली… https://t.co/p0lA2gIIlK"
1320893079520481281,2020-10-27 01:00:25,Vivekkhokher9,November 5 cutoff for banks to credit compound interest collected https://t.co/twYKE7h7EX
1320893075468832772,2020-10-27 01:00:24,Vivekkhokher9,Tell us how you’ll make your content responsible: SC to Arnab https://t.co/3c9lhxYvvU
1320893071886876675,2020-10-27 01:00:24,Vivekkhokher9,"From UAE, in NIA net https://t.co/Ga2Z2MkzWb"
1320893068581752840,2020-10-27 01:00:23,Vivekkhokher9,'Rs 32 lakh payment by Hansa to TV channel’ https://t.co/HS0GfU5gmg
1320893065695997952,2020-10-27 01:00:22,Vivekkhokher9,'Rs 32 lakh payment by Hansa to TV channel’ https://t.co/jXJKMMCmT8
1320893060943908864,2020-10-27 01:00:21,Vivekkhokher9,Punjab sends out SOS call as goods trains stay suspended https://t.co/btJZ9LRFFn
1320893056019812359,2020-10-27 01:00:20,Vivekkhokher9,Punjab must ensure safety for trains to resume: Piyush Goyal https://t.co/x2VUZICxna
1320893049732501505,2020-10-27 01:00:18,Vivekkhokher9,Rahul-directed drama of burning PM’s effigy shameful: JP Nadda https://t.co/cM7YMjec2Q
1320893046037352451,2020-10-27 01:00:17,Vivekkhokher9,Gold smuggling case: Accused’s wife points finger at netas https://t.co/C0LcWwfIIS
1320893042598051847,2020-10-27 01:00:17,Vivekkhokher9,Male govt. employees entitled to child care leave as single parents: Jitendra Singh https://t.co/ytvvQR4vCb
1320892221445472256,2020-10-27 00:57:01,Manish_GD2018,Shri Narendra modi: Grave Injustice to the Paramilitary forces of India - Sign the Petition! https://t.co/865exzWf7b via @ChangeOrg_India
1320891841139519488,2020-10-27 00:55:30,Shivamstalent,"Opening of Fitness Club on 1st Anniversary of #FitIndiaMovement - PM Narendra Modi's
interaction with fitness enthu… https://t.co/BRnzixvRKR"
1320891516919963649,2020-10-27 00:54:13,SaadRasooll,"Even if #Trump wins, he can't aave #Modi from what's coming his way.

https://t.co/KMAKHdG0Uw"
1320891239512813575,2020-10-27 00:53:07,AlagappanKochi,"Learn Mor from my Leader ModiJi shows no1's above the Law. Alagappan Kochi Camp T N 27-10-2020  ""Modi Didn't Accept… https://t.co/rcDAq1RpGq"
1320890605862436864,2020-10-27 00:50:36,Shazia_Islam_,"Additionally, Livemint reports that PM Narendra Modi also owns a plot and a ₹1.1 crore worth house in Gandhinagar (… https://t.co/AR493Jr0tq"
1320890600967663616,2020-10-27 00:50:34,Shazia_Islam_,"This year, PM Narendra Modi’s net worth has increased to ₹2.85 crore (as of June 30, 2020) and according to the Liv… https://t.co/18nsB2TCfV"
1320890215565651968,2020-10-27 00:49:03,farogh_a,"""Modi Didn't Accept Tea In 9-Hour Questioning"": 2002 Probe Chief In Book - NDTV https://t.co/Tcc5HYKAJX"
1320890078550315009,2020-10-27 00:48:30,Kalhan76012291,"Mann ki Baat: PM Narendra Modi speaks to Tamil Nadu hairdresser, lauds his library initiative… https://t.co/RLXqnsfrY0"
1320889845061881858,2020-10-27 00:47:34,Kalhan76012291,"Think of troops at borders, light a ‘diya’ for them: PM Narendra Modi
 https://t.co/RqWkTqIIM1

via NaMo App https://t.co/1dOuiTwa7i"
1320889520464814082,2020-10-27 00:46:17,HumanAreOne,"2/5. Hon'ble PM of India, Narendra Modi @PMOIndia @narendramodi you must be surly aware if Government that block th… https://t.co/CrIGVkx4VE"
1320888094392868864,2020-10-27 00:40:37,IntersticeNomad,"Narendra Modi and Henry Kissinger meeting and increasing love affair of Indian state with Gates foundation. 
The si… https://t.co/k2uUJ1OeJ7"
1320885783100715008,2020-10-27 00:31:26,naveenkyadav3,"@MohitCh76203174 @Swamy39 Narendra Modi na kisi ko choda na dhokha diya..

Tum rahul Gandhi se sirf drug chudwa do na bhai..."
1320885422357139456,2020-10-27 00:30:00,TheQuint,"#BiharElections2020 | ""According to CVoter's survey, 58% people said that LJP going solo has created confusion. 43%… https://t.co/6syANo7N50"
1320881987440185345,2020-10-27 00:16:21,718osamakhan,"@Arcanas123 So what would you like to say about who is the teacher of murderers Like RSS chief Mohan bhagwat, naren… https://t.co/UGE7puvqK0"
1320881506890485760,2020-10-27 00:14:26,AkBaaskar,"India's energy plan aims to ensure energy justice: PM Modi
https://t.co/CE0TPz3aVM via NaMo App https://t.co/2cAWc3ZwhW"
1320881133530292230,2020-10-27 00:12:57,AkBaaskar,"PM delivers inaugural address at 4th India Energy Forum
https://t.co/QUJYUXoRVj via NaMo App https://t.co/rFNmyy4CxI"
1320880822522576896,2020-10-27 00:11:43,Narendr95553815,"@arnabofficial9 @narendramodi @AmitShah Dear Narendra Modi ji &amp; amitshah ji
We need to your support for justice for SSR 🙏🎉🙏"
1320880818831691776,2020-10-27 00:11:42,AkBaaskar,"உத்தரபிரதேசத்தில் உள்ள ஸ்வாநிதி திட்ட பயனாளிகளுடன் பிரதமர் வரும் 27ஆம் தேதி கலந்துரையாடல்
https://t.co/TVmpnGi0qJ v… https://t.co/30qpZu1e3n"
1320880575608094720,2020-10-27 00:10:44,Jalali60243569,KASHMIR SOLUTION: Indian fascist Modi/RSS regime is deluded if it thinks it can hold 8 million Kashmiris in an open… https://t.co/7qWETP2jm8
1320878871663632384,2020-10-27 00:03:58,Satish96494762,@rahulghandi Govt should issued appointments letter for SSC CT/GD 2018 for medically fit candidates… https://t.co/TdeMLnkurj
1320875900913676288,2020-10-26 23:52:10,VinodvatsBJP,"मन की बात: पीएम नरेन्द्र मोदी ने तमिलनाडु के हेयरड्रेसर से बात की, लाइब्रेरी की पहल की सराहना की… https://t.co/Vh7QIxXUNs"
1320875855325720576,2020-10-26 23:51:59,ppchadha2,@delventotime These are criminals. Want Trump out but Narendra Modi again. Criminals
1320875684839878659,2020-10-26 23:51:18,VinodvatsBJP,"सीमाओं पर सैनिकों को याद करें, उनके लिए एक दीया जलाएं: पीएम नरेन्द्र मोदी
 https://t.co/EqDj5RaHPn

via NaMo App https://t.co/awP05MsG1z"
1320875133137944576,2020-10-26 23:49:07,KishanM05739983,@PiyushGoyal Piyush Goyal ji sir 2018 ka Group D ka exam use exam Mein Ham Logon Ne 30 percent uncle Aaye The kya h… https://t.co/IwQHdIhUHo
1320874090450710528,2020-10-26 23:44:58,RavinderKapur2,Trump's defeat will expose Narendra Modi to international censure  https://t.co/ulGmquFkHs
1320872654136508416,2020-10-26 23:39:16,salekar_shreeya,And Shraddha too attended Sushant's funeral and Vivek Oberoi who worked in Sandeep Singh's Movie Narendra Modi ...… https://t.co/sRLTKBNKZx
1320868368593735682,2020-10-26 23:22:14,umakantsingh_IN,"I had told hardest hit from failures of Narendra Modi to be Purvanchal region of Uttar Pradesh and Bihar, it happen… https://t.co/7agXaU7Vqn"
1320865644762595330,2020-10-26 23:11:24,NKB_TRS,"Farmers in Punjab burn effigies of PM Modi, Corporates

Ryots performed’Ravana Dahan’ using the effigies of PM Nare… https://t.co/FGx5FXN9Bx"
1320863454966599682,2020-10-26 23:02:42,PaulticsEnglish,"Trending Politicians on https://t.co/vqpyTMjYPb

🔴 Emmanuel Macron
🔴 Donald Trump
🔴 Joe Biden
🔴 Narendra Modi
🔴 Udd… https://t.co/9088sKU7zW"
1320861047373230081,2020-10-26 22:53:08,NirikshanBilla,Rahul Gandhi has described farmers’ burning of the Prime Minister’s effigy on Dussehra as a “very dangerous precede… https://t.co/yj6Y6Pkxyq
1320859849647890432,2020-10-26 22:48:23,mhassankhan06,"On one hand we have compassionate leaders like Jacinda Ardern, Justin Trudeau, Angela Merkel and Imran Khan while o… https://t.co/HHaveXRei7"
1320857935669563392,2020-10-26 22:40:46,HaydnWestDoP,@prernabindra How is this possible? How does the government not see that India's natural history is a large part of… https://t.co/fpXHWYG0cD
1320857704664104967,2020-10-26 22:39:51,_Pehicc,Mr. Narendra Modi : Stop export of alive animals from India - Firma la petizione! https://t.co/CbDVTZjNkh via @ChangeItalia
1320856293779845125,2020-10-26 22:34:15,davosinskagos,Grandpa Tripathi from Mirzapur bears an uncanny resemblance to Narendra Modi  🤦🏽‍♀️😭 https://t.co/UTiEmBbS7E
1320854842387140611,2020-10-26 22:28:29,AshishAg123,Narendra Modi to interact with street vendors benefitted from PM SVANidhi scheme in UP https://t.co/zj5rQnjrOC
1320850414938406912,2020-10-26 22:10:53,Nitishk00933333,*प्रदेश में प्रधानमंत्री Narendra Modi  की आगामी सभाएं कब और कहां होंगी। देखिये पूरा विवरण* https://t.co/ThB56ZeOks
1320849109553565697,2020-10-26 22:05:42,SagarRathore_,@mistri_hk @Ron86797 But one could clearly see an anti-incumbency in a thoughts of people. Everyone is talking more… https://t.co/vvvsuRGecF
1320847676477337600,2020-10-26 22:00:00,ReligionMag,Indian Prime Minister Narendra Modi’s ruling Bharatiya Janata Party and its affiliates are advancing the #Hindu nat… https://t.co/NN1xfJVinP
1320847089216049152,2020-10-26 21:57:40,Vishal70896723,@PMOIndia Please narendra modi g tik tok or helo firse chalu kardo nahi to india me koi application suru karo sab l… https://t.co/3bEack3DKi
1320847046039932928,2020-10-26 21:57:30,Vishal70896723,@PMOIndia Please narendra modi g tik tok or helo firse chalu kardo nahi to india me koi application suru karo sab l… https://t.co/A1JfK62SCi
1320846948744613888,2020-10-26 21:57:07,Vishal70896723,@PMOIndia Please narendra modi g tik tok or helo firse chalu kardo nahi to india me koi application suru karo sab l… https://t.co/ztjIir8doi
1320845343890657280,2020-10-26 21:50:44,Vishal70896723,@narendramodi Please narendra modi g tik tok or helo firse chalu kardo nahi to india me koi application suru karo s… https://t.co/msfhN1QsrS
1320844827869630466,2020-10-26 21:48:41,Vishal70896723,@narendramodi Please narendra modi g tik tok or helo firse chalu kardo nahi to india me koi application suru karo s… https://t.co/Lw35xOmJxD
1320843065158844416,2020-10-26 21:41:41,Vishal70896723,Please narendra modi g tik tok or helo firse chalu kardo nahi to india me koi application suru karo sab log ghar be… https://t.co/rtys0YDlyL
1320842727685189632,2020-10-26 21:40:21,Vishal70896723,@narendramodi Please narendra modi g tik tok or helo firse chalu kardo nahi to india me koi application suru karo s… https://t.co/evNconkGH9
1320842156643209216,2020-10-26 21:38:04,ShaafFarid1,"""is kahani ke sabhi patra kalpnik h aur uska vastvikta se koi lena dena nhi hai...
Agar ye kisi vastvikta se Mel kh… https://t.co/fBYhhj3DTS"
1320842114327023617,2020-10-26 21:37:54,LAXMIKANTAMALI9,ଅନେକ ଅନେକ ଶୁଭେଚ୍ଛା ଓ ଅଭିନନ୍ଦନ ମନିଷା ଅପା  ଆମ ସୋର ପାଇଁ ଗୈାରବର କଥା ଧନ୍ୟବାଦ honourable prime minister Narendra Modi jii… https://t.co/QkAW9EDc2J
1320842042226937859,2020-10-26 21:37:37,vijendrajaswal,Please do remember these hardships faced by Bihari's under the leadership of Mr Nitish Kumar and Mr Narendra Modi b… https://t.co/QS05Ssx3hW
1320840569627828229,2020-10-26 21:31:46,Anitaloveslove,"Diaspora Indians kowtowing white supremacy only backfires. 
Browns conveniently forget they are different.
Diaspora… https://t.co/WjDTGgzV65"
1320839227827908609,2020-10-26 21:26:26,rahulra99131936,"#aadha adhura ews reservation#Bring ews par with others#no age relaxation, no vote to bjp in bihar#@narendra modi@amit shah@j.p nadda"
1320839093287223296,2020-10-26 21:25:54,RRcsk,"@brajendakr @realjharahul @yadavtejashwi Where there is will,there is a way.....think first who misguiding youth Th… https://t.co/Z5kNlFmlnK"
1320838995039776770,2020-10-26 21:25:31,ANJALI72348961,Narendra Modi had also readily agreed to come to the SIT office in Gandhinagar for the questioning and brought his… https://t.co/74d7oe8B0K
1320838466800775168,2020-10-26 21:23:25,Hindutva__watch,"Fact Check: Old Image Of Narendra Modi's Rally Revived As Crowd In Modi's Recent Bihar Rally
https://t.co/I2MYE5rtFL"
1320838211057274881,2020-10-26 21:22:24,anchal0077,"@Zakirism Why I support narendra modi on privatisation
https://t.co/c0AUzeU5ox"
1320837928461844480,2020-10-26 21:21:16,anchal0077,"@HumorouslyVipul Why is support Shri Narendra modi ji on privatisation
https://t.co/c0AUzeU5ox
Vipul bhaiya pasand… https://t.co/7xXKavVav9"
1320836206112821248,2020-10-26 21:14:26,cunyfidefins,"@UndisputedNeal I absolutely agree that the Muslims in India are horribly oppressed, moreso lately due to the fasci… https://t.co/2Ij5CIZ4Eu"
1320835142819008512,2020-10-26 21:10:12,rojoh1,"India’s BJP has been transformed in similar ways under Narendra Modi, as has the AKP in Turkey under Recep Tayyip E… https://t.co/EOPYAallcB"
1320834418966056960,2020-10-26 21:07:20,BarnaliGangul16,"@LuvienaLodh @EvilSideOfSSR Absolutely right Mam.ED, CBI, NCB &amp; NIA must summon all these Ashraf Butt's family irre… https://t.co/ptzeAjKLnl"
1320834275726422017,2020-10-26 21:06:45,sanjeevh,"Anything to sell a book, was in the limelight as he did for 9 yrs, ultimately resulted in a bigoted, fascist, right… https://t.co/dlJhQrK0h8"
1320832648017780739,2020-10-26 21:00:17,CGIAR,Indian PM Narendra Modi dedicates two ‘healthy oil’ groundnut varieties on World Food Day: https://t.co/UEJVqIVgS6… https://t.co/JLOjUXgEw6
1320832574671917057,2020-10-26 21:00:00,DDNational,"1st Anniversary of #FitIndiaMovement - PM Narendra Modi's
interaction with fitness enthusiasts from across the coun… https://t.co/PMewjnrSxi"
1320829928988758016,2020-10-26 20:49:29,MKM19546051,"@NavbharatTimes @ManojTiwariMP Isaka jawab Narendra Modi, Smriti Irani se 6 vars tak nahin puchh paye to hava me be… https://t.co/Hpi38qGoDe"
1320829785484988418,2020-10-26 20:48:55,MarieMarysienka,L'Inde est sur le point de perdre son statut de démocratie en raison du rétrécissement de l'espace réservé aux médi… https://t.co/MTD81r1W6y
1320829481544658945,2020-10-26 20:47:42,GptSANT,"#Ramkalawan is opposing the “Assumption agreement” for handing over an island to India. 

Now with the priest-polit… https://t.co/fn2N0xskRh"
1320828692105494529,2020-10-26 20:44:34,adititties,there's billions of people in the world there has got to be someone who's madly in love w narendra modi i mean
1320828578242523137,2020-10-26 20:44:07,PrernaVashisht4,Narendra Modi to virtually inaugurate three projects in Gujarat on Oct 24 https://t.co/oQKkFqzOub
1320828337762152449,2020-10-26 20:43:10,Padmana14,"CM Udhav thakre should learn how to be a CM like from our Presently PM  Shri Narendra Modi, Former CM Gujurat. How… https://t.co/6nPHpeL4gg"
1320828305575047168,2020-10-26 20:43:02,PrernaVashisht4,"Mann ki Baat: PM Narendra Modi speaks to Tamil Nadu hairdresser, lauds his library initiative https://t.co/Qb1mjAmWNv"
1320828139677704193,2020-10-26 20:42:22,PrernaVashisht4,"Think of troops at borders, light a ‘diya’ for them: PM Narendra Modi https://t.co/2HDTdf6knT"
1320828057318375425,2020-10-26 20:42:03,Weeklyvoice,PM Modi calls for ‘responsible’ pricing of crude oil: Prime Minister Narendra Modi on Monday said that the world ne… https://t.co/2M2iAcXoQI
1320827770943852544,2020-10-26 20:40:55,MohanBa54923485,"For Hon PM Sri Narendra Modi to peruse and ponder over....
@narendramodi 

SRK - 2 concluded https://t.co/vGp8krTbyl"
1320826704684670976,2020-10-26 20:36:40,MohanBa54923485,"For Hon PM Narendra Modi to peruse and ponder over the way this  'jahar' of fast spreading Communal Virus, more fat… https://t.co/4A8vXPiNfF"
1320825677122138112,2020-10-26 20:32:35,GutsyThala,"Hope Biden wins atleast for this one cause

 https://t.co/q11thh0nMj"
1320825024446681090,2020-10-26 20:30:00,airnewsalerts,Prime Minister Narendra Modi says India's energy will energize the world; Inaugurates the Fourth India Energy Forum… https://t.co/n9pVu8rBvu
1320824898420428800,2020-10-26 20:29:30,zackIND,"R K Raghavan, the head of Gujarat riots probe SIT which gave Modi clean chit is now Indian ambassador to Cyprus.… https://t.co/LRqiyzUuzk"
1320824790932926465,2020-10-26 20:29:04,golden_goat95,"Narendra Modi,son programme tenait en une ligne ""contre le Pakistan et les musulmans en Inde"" et le mec a été réélu… https://t.co/u95Rs5c1V0"
1320824613312446464,2020-10-26 20:28:22,IndiaVande,@Aparna @ParomaMukherjee @sanchit2294 @htTweets In 2018 we were prepared : Air purifiers bought for PM Narendra Mod… https://t.co/ENVN0yMM6j
1320824378813132800,2020-10-26 20:27:26,IndiaVande,@ParomaMukherjee @sanchit2294 @htTweets In 2018 we were prepared : Air purifiers bought for PM Narendra Modi`s offi… https://t.co/crEYpK3DSx
1320822913080168449,2020-10-26 20:21:36,Waqaral97716557,Drum beat of genociding Indian Muslims does not cease. It is a dark continuous build up of romanticized hatemongeri… https://t.co/NtbW0uj8A5
1320822388884267008,2020-10-26 20:19:31,V_R_G_INC,Bihar Polls: Brand Nitish Kumar Is In Crisis &amp; There’s No Way Out https://t.co/vEiWc9i1qR
1320822105412231168,2020-10-26 20:18:24,MIslam1224,Shri Narendra modi: Grave Injustice to the Paramilitary forces of India - Sign the Petition! https://t.co/LQdUbc4WY7 via @ChangeOrg_India
1320822021043875840,2020-10-26 20:18:04,Tejeshswartani1,"Dear France, 
No matter whichever radical country may oppose you, but as an indian i can assure you that our PM Nar… https://t.co/uUHCt60T2M"
1320820146290577408,2020-10-26 20:10:37,deepakt12360460,"@KanganaTeam People have called Narendra Modi- Chowkidar, Chor. How gracefully he handles criticism is well known.… https://t.co/0VQoOXnRr0"
1320820002929266688,2020-10-26 20:10:03,socialmedia4bjp,"India's energy sector to be growth-centric, industry-friendly, environment-conscious: PM Narendra Modi… https://t.co/wbqLJcVj31"
1320819393962541058,2020-10-26 20:07:37,ankithardiya21,"PM Modi applauds Chandigarh man for mobile library initiative
 https://t.co/zuCrxbueEY

via NaMo App https://t.co/8ENd1irNfK"
1320819175678382080,2020-10-26 20:06:45,ankithardiya21,"Mann ki Baat: PM Narendra Modi speaks to Tamil Nadu hairdresser, lauds his library initiative… https://t.co/uceJRFZPDW"
1320819098683613184,2020-10-26 20:06:27,Chris_Huby,"Pour rappel sur #Modi et nos ""soutiens""...

https://t.co/qt2TnFQTwn"
1320818906043314176,2020-10-26 20:05:41,ankithardiya21,"Think of troops at borders, light a ‘diya’ for them: PM Narendra Modi
 https://t.co/pq4vn2tufN

via NaMo App https://t.co/imEoVWqzgw"
1320818141874667520,2020-10-26 20:02:39,MangoBwoy,This coward @narendramodi runs away from journos and u want people to believe he sat through 9hrs questioning and a… https://t.co/xL790IIxz2
1320818045103730689,2020-10-26 20:02:16,bhawna2981,"@Republic_Bharat Narendra modi is some different kind of a thick skinned man. sushant has been killed brutally , St… https://t.co/b8jbxwnzi4"
1320817285334921216,2020-10-26 19:59:15,dimapurtoday,"Prime Minister Narendra Modi says, India is taking path taking reforms in the energy sector.

 Read more :… https://t.co/BHeQKKyMFF"
1320815806091907072,2020-10-26 19:53:22,azr_786,@SalmanNizami_ People like you are doing more damage to Islam than anyone else. Whatever that's happening France 🇫🇷… https://t.co/CqVfUoGZLi
1320815416822829056,2020-10-26 19:51:49,Manikan85515061,My Life Full Narendra Modi G 🙏🙏🙏 https://t.co/fp1Hg1dG0S
1320814389021257736,2020-10-26 19:47:44,AMadumool,"@chmehta @realDonaldTrump I know why you want trump to win. Here : 

https://t.co/yvgNoofQAJ"
1320813520456470534,2020-10-26 19:44:17,Khizar_Riaz,@TOIIndiaNews Pakistan wants India to prosecute Narendra Modi for Gujrat 2002
1320813397781303296,2020-10-26 19:43:48,dhritid2021,"We shall post audios, videos and messages tomorrow and tag Narendra Modi sir. 
#PMGiveJusticeToSSR https://t.co/eVtm3dOOvF"
1320813154612510722,2020-10-26 19:42:50,saf0113,"We can only hope that #HumanRights will be at the forefront of #us Foreign Policy 
Trump’s defeat will expose Naren… https://t.co/043f44eqr5"
1320813134920208386,2020-10-26 19:42:45,maqbool_sm,"Trump’s defeat will expose Narendra Modi to international censure
Change in the White House likely to force the Ind… https://t.co/oHpQlNE4QK"
1320813031635386368,2020-10-26 19:42:20,cgisydney,"PM Narendra Modi's address at India Energy Forum
#IndiaEnergyForum
#IndiaEnergyForum2020 
@MEAIndia @PetroleumMin… https://t.co/sjx5513y6e"
1320811354354290688,2020-10-26 19:35:41,hiralpa23300985,@PMOIndia Our PM Narendra Modi why you not handle SSR case . Modiji don’t you think human life is important than an… https://t.co/M1psFculml
1320810769055965185,2020-10-26 19:33:21,SKonPolitics,India to nearly double its energy consumption over the long term: Narendra Modi https://t.co/KovNmRN8QX
1320810606715236352,2020-10-26 19:32:42,BMirror,"India to nearly double its energy consumption over the long term: Narendra Modi 
https://t.co/z5YiGbLnIA"
1320810469108703233,2020-10-26 19:32:09,VivekKa08202476,"@iampayalghosh @narendramodi Sister, Modi Ji is the best P.M.

I SUPPORT NARENDRA MODI JI AND BJP.

जय माता दी"
1320810442608922625,2020-10-26 19:32:03,pradosh_alshi,"मा. पंतप्रधान Narendra Modi जी यांच्या आव्हाणानुसार 
#BjymMaharashtra is #United2FightCorona 
We #Appeal2Mask… https://t.co/fE4KXTfJVW"
1320810259666006016,2020-10-26 19:31:20,Santhos10556065,@Arvindharmapuri e election lo state police avasaram ledu central government nundi balagalanu dimpandi sir e police… https://t.co/fTF3RZQSRM
1320809929024917505,2020-10-26 19:30:01,Vibhish71625351,@SushilModi Lootera sabse bada desh ko Barbad karne wala BJP ke neta Narendra Modi Sushil Modi Amit Shah Sal suar ki olad
1320809758639583233,2020-10-26 19:29:20,rajendra539,"సరిహద్దుల్లోని దళాల గురించి ఆలోచించండి, వారికి ‘దీపం’ వెలిగించండి: ప్రధాని నరేంద్ర మోదీ
https://t.co/aow57nM6rS

vi… https://t.co/QTW3mjrLRy"
1320809622026924033,2020-10-26 19:28:48,gdgupta108,"NBT: 21 लाख करोड़ का निवेश लाने के लिए दुनिया की 45 दिग्गज कंपनियों के CEO से मिलेंगे मोदी😀
मेरा मुमकिन हो मोदी जी✓… https://t.co/aMZSezmSC0"
1320809448164610049,2020-10-26 19:28:06,naveen_bhim,"@AdarshPandya6 his MA degree awarded by Gujarat University, which mentioned Modi had secured the PG degree in “Enti… https://t.co/RBuSuc0WaQ"
1320809342979969025,2020-10-26 19:27:41,GreatWhiite,@prime_soldier27 @EmmanuelMacron He did better.....  HE ACT !!!!! Macron is just words.... If it was possible to sw… https://t.co/fHRRM9VSWC
1320809215842152449,2020-10-26 19:27:11,indrajeetmaximo,प्रधानमंत्री श्री Narendra Modi 27 अक्टूबर 2020 को वीडियो क्रॉन्फ्रेंसिंग के माध्यम से 'पीएम स्वनिधि योजना' के उत्त… https://t.co/qG4grRJ9xl
1320809175115534336,2020-10-26 19:27:01,thenewsrunway,Narendra Modi to interact with street vendors benefitted from PM SVANidhi scheme in UP https://t.co/gfiGidmJcY
1320809101987844097,2020-10-26 19:26:44,AyPress_com,"A Chandigarh-based social worker, who runs a mobile library has thanked Prime Minister Narendra Modi for mentioning… https://t.co/YbFRG51Yq5"
1320809061084966914,2020-10-26 19:26:34,RajeshK91927309,Mukesh modi  Ki jail se riha karwao  liqudater Ki Jataka Adarsh credit coaprative society Se pass Dilip. @PMOIndia… https://t.co/cX4hLGT0Uv
1320807544219193344,2020-10-26 19:20:32,MirzaAamirBai12,"@PMOIndia According to V-Dem, an independent research based at the University of Gothenburg, Sweden, has claimed th… https://t.co/FdW6WPWOBj"
1320807535604019201,2020-10-26 19:20:30,MirzaAamirBai12,"@URDUVOA According to V-Dem, an independent research based at the University of Gothenburg, Sweden, has claimed tha… https://t.co/981VQaaHWM"
1320807498090237954,2020-10-26 19:20:21,MirzaAamirBai12,"@URDUVOA According to V-Dem, an independent research based at the University of Gothenburg, Sweden, has claimed tha… https://t.co/aPniONplh8"
1320807435024515072,2020-10-26 19:20:06,Priyans73770836,"@CrypticMiind That's one of the worst reason regarding the failure of Micromax.

And as of now the Indian brands ar… https://t.co/3kEU8CN1Zu"
1320805954238050304,2020-10-26 19:14:13,MirzaEjazBaig2,"जब हम त्योहार की बात करते हैं, तो सबसे पहले मन में यही आता है कि बाजार कब जाना है, क्या खरीदारी करनी हइस बार जब आप… https://t.co/nj39IRmFo0"
1320805117575266310,2020-10-26 19:10:54,akhona_zulu8,@tannu_789 @kunwardeepraj https://t.co/ZSy0ZTmBsX
1320804835147411456,2020-10-26 19:09:46,DPO_GDPR_CCPA,@OfficeOfDGP Narendra Modi Jee is the same character as Prabhu Shri RAM
1320804087840034816,2020-10-26 19:06:48,Sanjana78665726,"@myogiadityanath @narendramodi Prime Minister Shri Narendra Modi's Mann Ki Baat with the Nation, 25 October 2020
https://t.co/jCvruoFSi3"
1320803716300042240,2020-10-26 19:05:19,ICTlivingston,"It is also similar to ""India’s Bharatiya Janata Party (BJP) has been transformed in similar ways under Narendra Mod… https://t.co/tvTpxtrXip"
1320803575866421248,2020-10-26 19:04:46,AmarUjalaNews,"मोदी ने गुजरात दंगों को लेकर एसआईटी पूछताछ में 9 घंटे तक एक कप चाय भी नहीं ली थी : राघवन

#SIT 
#RKRaghvan… https://t.co/6f1aIBTzwp"
1320802782786605056,2020-10-26 19:01:37,AshishJani12345,"सीमाओं पर सैनिकों को याद करें, उनके लिए एक दीया जलाएं: पीएम नरेन्द्र मोदी
https://t.co/2Xfa6CtIqY

via NaMo App https://t.co/0u9hQO5hMr"
1320802551298625536,2020-10-26 19:00:42,KulwantKohli3,"@nikitaa729 Tbh, it was after 2014 I got real introduction to politics and it was totally due to narendra Modi"
1320802433262620681,2020-10-26 19:00:14,CGIARnutrition,Indian PM Narendra Modi dedicates two ‘healthy oil’ groundnut varieties on World Food Day: https://t.co/bpH4NbIzvA… https://t.co/tVqsSQvMSl
1320800567761928192,2020-10-26 18:52:49,AjayRaj15208121,Shri Narendra modi: Grave Injustice to the Paramilitary forces of India - Sign the Petition! https://t.co/GNYbNj9Ewc via @ChangeOrg_India
1320800550519066624,2020-10-26 18:52:45,im_aranha,"India is on the verge of losing its status as a democracy due to the severely shrinking of space for the media, civ… https://t.co/4ewff4ZXK4"
1320800127188148224,2020-10-26 18:51:04,Caz00899648,A fan’s sincere plea to the Prime Minister Narendra Modi ji https://t.co/tqTZG0vo84
1320799972808249344,2020-10-26 18:50:27,AnilReporter,पीएम नरेंद्र मोदी ने दुनियां के प्रमुख तेल और गैस कंपनियों के सीईओ को संबोधित कर ऊर्जा क्षेत्र में भारत के भावी रोड… https://t.co/a8bVmKKbzH
1320799742515834880,2020-10-26 18:49:32,THOINDIA,"@NarundarM Narendra Modi's friend also eats daily two cows

But, that doesn't matter to Akhand chu Andhbhakts

#NamasteTrump 
#DelhiPogrom"
1320799381117931525,2020-10-26 18:48:06,schunell,"@StocksResearch What comments to this news?

https://t.co/XixF378qia"
1320799170509242368,2020-10-26 18:47:16,BhagwaBalak,"इस शख्स की पीएम मोदी ने की तारीफ, वैन में बनाई लाइब्रेरी, गरीब बच्चों तक पहुंचाते हैं किताब
https://t.co/qSVEb6cE5M… https://t.co/3s2Dm5MrHM"
1320799084978995201,2020-10-26 18:46:55,BhagwaBalak,"मन की बात: पीएम नरेन्द्र मोदी ने तमिलनाडु के हेयरड्रेसर से बात की, लाइब्रेरी की पहल की सराहना की… https://t.co/RXhysNSaQW"
1320799026489356289,2020-10-26 18:46:41,dirklewis,"So true, and she's the 2nd best actor, after Narendra Modi. https://t.co/lnrLaOtbxf"
1320798928049115137,2020-10-26 18:46:18,BhagwaBalak,"सीमाओं पर सैनिकों को याद करें, उनके लिए एक दीया जलाएं: पीएम नरेन्द्र मोदी
https://t.co/ybQ5I8e4ih

via NaMo App https://t.co/77KUO5Vrca"
